subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,selected_tangram_earlier_red,selected_tangram_earlier_blue,selected_tangram_later_red,selected_tangram_later_blue,written_label,sbert_cosine_earlier_blue,sbert_cosine_earlier_red,sbert_cosine_later_blue,sbert_cosine_later_red,utt_length
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,28,4,2,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,29,4,2,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,30,3,2,social,C,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,yoga pose,0.3305596709251404,nan,0.8439900279045105,nan,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,31,2,16,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,32,1,16,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,33,0,1,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,34,2,0,refer,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,35,3,4,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,36,4,16,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,37,4,1,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,38,3,8,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,39,4,16,social,C,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane kick,0.6003198623657227,0.16160260140895844,0.9999998807907104,0.08843012899160385,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,40,1,1,refer,A,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,41,1,8,refer,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"diamond head, with 2 hands up like shrugging, slanted rectangle body",0.39729729294776917,0.6004894375801086,0.24630701541900635,0.17225949466228485,11
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,42,3,1,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,43,0,8,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,44,4,8,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,45,1,4,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,46,0,2,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,47,1,2,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,48,1,2,refer,C,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"diamond head, straight back to the right, hands out to the left as a square and triangle on top. one foot as a triangle out to the left on the bottom. looks like a priest in a robe holding a a book",0.6720792055130005,0.574481725692749,0.37020343542099,0.5186014175415039,42
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,49,3,0,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,"triangle leg back and out to the right, one leg down on the floor, to hands as triangles out to the left. diamond head. like a yoga pose",0.6491348743438721,nan,0.5174181461334229,nan,28
63403bbe-8956-4037-b183-7f8f84b0c099,1,a,50,1,8,social,I,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug guy,0.40335923433303833,0.22590218484401703,0.8728174567222595,0.13369283080101013,2
