subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,selected_tangram_earlier_red,selected_tangram_earlier_blue,selected_tangram_later_red,selected_tangram_later_blue,written_label,sbert_cosine_earlier_blue,sbert_cosine_earlier_red,sbert_cosine_later_blue,sbert_cosine_later_red,utt_length,prop_naive
e739a477-b2a0-402d-b5da-9fbeaeb12e9b,2,b,49,1,4,social,F,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,yoga pose,0.3305596709251404,NA,0.8439900279045105,NA,2,0.8
e739a477-b2a0-402d-b5da-9fbeaeb12e9b,2,b,50,1,1,refer,I,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","diamond leaing face to the left, 1 clear food woth shoe, gap between leg and body, part of the back is straight",sad,pointed toes,sad person sitting up against a wall facing left knees slightly bent with foot angled upward,0.3021520972251892,0.7732638120651245,0.3213859796524048,0.4675613343715668,16,0.5
e739a477-b2a0-402d-b5da-9fbeaeb12e9b,2,b,51,1,2,social,F,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane pose,0.5133371949195862,0.2119271457195282,0.6285697221755981,0.04957879707217216,2,0.6666666666666666
e739a477-b2a0-402d-b5da-9fbeaeb12e9b,2,b,52,4,4,refer,A,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","diamond leaing face to the left, 1 clear food woth shoe, gap between leg and body, part of the back is straight",sad,pointed toes,sad person sitting up against a wall facing left knees slightly bent with foot angled upward,0.3021520972251892,0.7732638120651245,0.3213859796524048,0.4675613343715668,16,0.5
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,0,3,8,refer,NA,E,red_specific,"sitting down, facing right, with the hat thing on its head",NA,crazy hat person,NA,sitting and facing right with flat back,NA,0.5276739597320557,NA,0.03667398542165756,7,0.7272727272727273
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,1,1,0,social,E,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,shrug,0.29230931401252747,0.2272443175315857,1,0.175453320145607,1,0
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,2,1,2,social,C,J,blue_specific,NA,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,NA,large cube,cube body with one arm popping out,0.6712676286697388,NA,0.5223726034164429,NA,7,0.6666666666666666
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,3,2,1,social,J,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,upright standing and looking into a book,0.664342999458313,0.696285605430603,0.5405588746070862,0.2062750607728958,7,0.3333333333333333
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,4,3,16,social,D,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,"two triangles facing left and standing on one leg, like doing yoga.",0.6567328572273254,NA,0.6642457246780396,NA,12,0.8421052631578947
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,5,1,1,social,I,L,blue_specific,NA,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",NA,squats,facing right and squatting,0.6512924432754517,NA,0.8379058241844177,NA,4,0.5
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,6,0,8,refer,L,H,red_specific,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,NA,the innocent one,NA,"facing right and kneeling, no hand popping out.",NA,0.5005664229393005,NA,0.2381091266870499,8,1
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,7,1,8,social,H,L,blue_specific,NA,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",NA,squats,Squatting guy,0.6598188281059265,NA,0.7831484079360962,NA,2,0.8888888888888888
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,8,1,1,refer,L,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"two arms up, sort of facing right but leaning back.",0.5733726024627686,0.5777791738510132,0.3129170536994934,0.07969974726438522,10,0.5
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,9,2,4,social,C,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane kick,0.6003198623657227,0.16160260140895844,0.9999998807907104,0.08843012899160385,2,0.6666666666666666
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,10,3,2,social,A,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,princess dance,0.18808314204216003,0.14482063055038452,0.9999999403953552,0.05862414091825485,2,0.4
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,11,0,16,refer,B,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",NA,sad,NA,"sitting, facing left, knees up in a triangular shape",NA,0.7907860279083252,NA,0.15419764816761017,9,1
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,12,3,16,refer,F,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,"guy facing left with one foot down and the other up, with a square hanging on the neck",0.17470000684261322,0.7317200303077698,0.1331428587436676,0.02920584753155708,18,0.8421052631578947
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,13,3,1,social,A,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,yoga,0.234767884016037,NA,0.863739013671875,NA,1,0.25
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,14,2,2,refer,I,G,red_specific,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off",NA,horse,NA,running to the right with both arms pointing right,NA,0.2990309000015259,NA,0.1080957055091858,9,0.5
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,15,2,8,refer,G,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,running to the right with both arms spread wide,0.29976674914360046,0.35545700788497925,0.2060290426015854,0.04019319266080856,9,0.8
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,16,4,4,refer,B,K,blue_specific,NA,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",NA,duck,"kneeling, facing right, with an opened book, short flat back",0.2294842898845673,NA,0.08131754398345947,NA,10,0.5
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,17,1,4,refer,K,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,kicking to the right,0.4665394127368927,NA,0.24825775623321533,NA,4,0.8
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,18,4,0,social,I,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",NA,sad,NA,sad boy,NA,0.21854041516780853,NA,0.7406182289123535,2,0
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,19,3,2,refer,F,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,"Kicking to the right, standing on one leg",0.5803123712539673,NA,0.3286573588848114,NA,8,0.4
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,20,1,16,refer,I,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,"running rightwards, arms wide open",0.22359709441661835,0.29114824533462524,0.16732212901115415,0.12603500485420227,5,0.9411764705882353
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,21,0,1,refer,B,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"leaning back, like about to fall down, no legs showing",0.2741115987300873,0.4123427867889404,0.24707120656967163,0.02702151611447334,10,1
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,22,2,1,refer,C,J,blue_specific,NA,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,NA,large cube,cube body with one popping arm,0.6277483701705933,NA,0.48582354187965393,NA,6,0.3333333333333333
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,23,3,8,social,J,A,shared,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit","Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves",thriller,crane kick,crane kick,0.6003198623657227,0.16160260140895844,0.9999998807907104,0.08843012899160385,2,0.7272727272727273
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,24,0,2,refer,A,H,red_specific,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,NA,the innocent one,NA,"kneeling, facing right, no arms",NA,0.5311362743377686,NA,0.3124161958694458,5,1
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,25,1,4,social,H,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",NA,sad,NA,"facing left and sitting, knee up like a sad boy",NA,0.6830955147743225,NA,0.4692972600460053,10,0.8
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,26,3,4,refer,F,L,blue_specific,NA,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",NA,squats,"facing right, like squating to pray, with opened book",0.523388147354126,NA,0.44405442476272583,NA,9,0.5714285714285714
27e19a5f-ac92-4dac-ab32-6fc5581ddd0c,1,a,27,3,1,refer,L,I,blue_specific,NA,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",NA,yoga guy,kicking to the right like doing yoga,0.4650576710700989,NA,0.6194485425949097,NA,7,0.25
