subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,written_label
5c9ebf067114700016da2813,0,a,17,3,0,social,C,B,A,mouse
5c9ebf067114700016da2813,0,a,18,3,16,social,B,L,C,praying bend knees looking up to right
5c9ebf067114700016da2813,0,a,19,4,8,social,L,E,B,Weird hat looking down to right
5c9ebf067114700016da2813,0,a,20,2,0,refer,E,F,B,sad boy looking up to left
5c9ebf067114700016da2813,0,a,21,4,16,refer,F,G,B,legs spread looking up all the way
5c9ebf067114700016da2813,0,a,22,3,0,refer,G,K,C,praying on knees head up
5c9ebf067114700016da2813,0,a,23,3,8,refer,K,J,C,short fat square looking down
5c9ebf067114700016da2813,0,a,24,1,4,refer,J,H,B,Short squarish looking up to left.
5c9ebf067114700016da2813,0,a,25,4,2,refer,H,D,A,asking for something short looking up
5c9ebf067114700016da2813,0,a,26,3,2,social,D,F,B,sadboy looking up
5c9ebf067114700016da2813,0,a,27,1,2,refer,F,A,A,like zombie dance and shirt dangling
5c9ebf067114700016da2813,0,a,28,0,4,refer,A,C,A,Praise the sun and leaning to the left a bit
5c9ebf067114700016da2813,0,a,29,1,16,refer,C,G,B,"Legs spread, hands up, one big leg, other leg is small."
5c9ebf067114700016da2813,0,a,30,0,16,refer,G,H,B,looks like walking w/ hands behind back looking up to left
5c9ebf067114700016da2813,0,a,31,0,2,refer,H,C,A,arms wide open falling to the left
5c9ebf067114700016da2813,0,a,32,3,8,social,C,G,B,head diamond falling
5c9ebf067114700016da2813,0,a,33,0,8,refer,G,L,C,standing and knees bent
5c9ebf067114700016da2813,0,a,34,1,2,social,L,H,B,looks innocent no arms or legs
5c9ebf067114700016da2813,0,a,35,1,16,social,H,A,A,looks like thriller dance
5c9ebf067114700016da2813,0,a,36,4,16,social,A,F,B,looks sad sitting knees bent and looking to left
5c9ebf067114700016da2813,0,a,37,3,4,refer,F,B,A,praying hands together looking down and to right
5c9ebf067114700016da2813,0,a,38,4,1,refer,B,D,A,begging standing short looking up left
5c9ebf067114700016da2813,0,a,39,4,0,refer,D,A,A,looks like its dancing and taking a big step
5c9ebf067114700016da2813,0,a,40,1,8,social,A,H,B,no arms or legs looking up
5c9ebf067114700016da2813,0,a,41,2,4,social,H,C,A,italian arms spread looking up
5c9ebf067114700016da2813,0,a,42,3,16,refer,C,I,C,leg all way up looking up left
5c9ebf067114700016da2813,0,a,43,4,4,social,I,E,B,Weird head looking down right
5c9ebf067114700016da2813,0,a,44,2,4,refer,E,K,C,praying triangle leg pointing up and head up
5c9ebf067114700016da2813,0,a,45,2,16,social,K,A,A,looks like thriller dance
5c9ebf067114700016da2813,0,a,46,0,1,refer,A,F,B,sitting knees bent looking left
5c9ebf067114700016da2813,0,a,47,4,4,refer,F,H,B,no arms or legs looking up left
5c9ebf067114700016da2813,0,a,48,1,0,refer,H,A,A,undead dance
5c9ebf067114700016da2813,0,a,49,2,1,social,A,B,A,mouse praying looking down
5c9ebf067114700016da2813,0,a,50,2,2,social,B,C,A,italian arms spread the most
5c9ebf067114700016da2813,0,a,51,4,8,refer,C,D,A,fat hands sticking out left and looking up
5c9ebf067114700016da2813,0,a,52,1,4,social,D,H,B,no arms or legs fat looking up
670a0a98237adcfed719f255,0,a,0,2,16,social,,C,A,Italian
670a0a98237adcfed719f255,0,a,1,1,4,refer,C,A,A,thriller
670a0a98237adcfed719f255,0,a,2,3,0,refer,A,F,B,sad one
670a0a98237adcfed719f255,0,a,3,0,4,refer,F,C,A,italian
670a0a98237adcfed719f255,0,a,4,0,1,refer,C,D,A,priest
670a0a98237adcfed719f255,0,a,5,4,8,social,D,E,B,funny hat
670a0a98237adcfed719f255,0,a,6,1,0,social,E,D,A,priest
670a0a98237adcfed719f255,0,a,7,2,4,refer,D,H,B,the one with no arms
670a0a98237adcfed719f255,0,a,8,0,16,refer,H,D,A,price
670a0a98237adcfed719f255,0,a,9,0,2,refer,D,A,A,thriller
670a0a98237adcfed719f255,0,a,10,4,8,refer,A,F,B,sad one
670a0a98237adcfed719f255,0,a,11,3,1,social,F,A,A,thriller
670a0a98237adcfed719f255,0,a,12,3,2,social,A,H,B,the one with no arms
670a0a98237adcfed719f255,0,a,13,1,1,social,H,D,A,priest
670a0a98237adcfed719f255,0,a,14,1,16,social,D,A,A,thriller
670a0a98237adcfed719f255,0,a,15,2,0,social,A,C,A,italian
670a0a98237adcfed719f255,0,a,16,3,4,social,C,D,A,priest
670a0a98237adcfed719f255,0,a,17,4,4,social,D,A,A,thriller
670a0a98237adcfed719f255,0,a,18,2,16,refer,A,B,A,the kneeling one
670a0a98237adcfed719f255,0,a,19,4,16,social,B,A,A,thriller
670a0a98237adcfed719f255,0,a,20,4,0,social,A,C,A,italian
670a0a98237adcfed719f255,0,a,21,2,1,social,C,F,B,sad one
670a0a98237adcfed719f255,0,a,22,4,16,refer,F,H,B,the one with no arms
670a0a98237adcfed719f255,0,a,23,3,2,refer,H,E,B,funny hat
670a0a98237adcfed719f255,0,a,24,4,1,social,E,B,A,the one kneeling
670a0a98237adcfed719f255,0,a,25,2,0,refer,B,A,A,thriller
670a0a98237adcfed719f255,0,a,26,1,2,refer,A,C,A,italian
670a0a98237adcfed719f255,0,a,27,1,8,social,C,H,B,no arms
670a0a98237adcfed719f255,0,a,28,3,4,refer,H,B,A,kneeling one
670a0a98237adcfed719f255,0,a,29,3,16,refer,B,D,A,priest
670a0a98237adcfed719f255,0,a,30,1,16,refer,D,F,B,sad one
670a0a98237adcfed719f255,0,a,31,3,16,social,F,I,C,the one with 2 triangles pointing to the left
670a0a98237adcfed719f255,0,a,32,2,2,refer,I,H,B,no arms
670a0a98237adcfed719f255,0,a,33,1,1,refer,H,E,B,funny hat
670a0a98237adcfed719f255,0,a,34,3,0,social,E,C,A,italian
670a0a98237adcfed719f255,0,a,35,4,2,refer,C,D,A,priest
670a0a98237adcfed719f255,0,a,36,4,0,refer,D,A,A,thriller
670a0a98237adcfed719f255,0,a,37,0,8,refer,A,B,A,kneeling one
670a0a98237adcfed719f255,0,a,38,4,2,social,B,A,A,thriller
670a0a98237adcfed719f255,0,a,39,1,4,social,A,D,A,priest
670a0a98237adcfed719f255,0,a,40,2,8,social,D,F,B,sad one
670a0a98237adcfed719f255,0,a,41,2,8,refer,F,H,B,no arms
670a0a98237adcfed719f255,0,a,42,3,8,refer,H,I,C,two triangles facing the left
670a0a98237adcfed719f255,0,a,43,4,4,refer,I,C,A,italian
670a0a98237adcfed719f255,0,a,44,1,2,social,C,A,A,thriller
670a0a98237adcfed719f255,0,a,45,2,4,social,A,H,B,no arms
670a0a98237adcfed719f255,0,a,46,1,8,refer,H,A,A,thriller
670a0a98237adcfed719f255,0,a,47,4,1,refer,A,B,A,kneeling one
670a0a98237adcfed719f255,0,a,48,2,2,social,B,D,A,priest
670a0a98237adcfed719f255,0,a,49,1,0,refer,D,A,A,thriller
670a0a98237adcfed719f255,0,a,50,3,8,social,A,I,C,two triangles facing the left
670a0a98237adcfed719f255,0,a,51,3,1,refer,I,F,B,sad one
670a0a98237adcfed719f255,0,a,52,2,1,refer,F,H,B,no arm
67b1e771274d3a16c4e32358,0,a,0,4,0,refer,,A,A,Thriller
67b1e771274d3a16c4e32358,0,a,1,1,8,social,A,B,A,mouse head
67b1e771274d3a16c4e32358,0,a,2,2,8,social,B,C,A,Italian guy with arms raised
67b1e771274d3a16c4e32358,0,a,3,0,8,refer,C,D,A,priest facing left
67b1e771274d3a16c4e32358,0,a,4,2,0,refer,D,E,B,crazy hat guy
67b1e771274d3a16c4e32358,0,a,5,1,0,refer,E,F,B,sad boi
67b1e771274d3a16c4e32358,0,a,6,2,2,social,F,G,B,horse
67b1e771274d3a16c4e32358,0,a,7,4,2,social,G,H,B,innocent guy
67b1e771274d3a16c4e32358,0,a,8,1,8,refer,H,I,C,yoga
67b1e771274d3a16c4e32358,0,a,9,0,4,refer,I,J,C,square on top
67b1e771274d3a16c4e32358,0,a,10,1,4,social,J,K,C,mouse head with square on top
67b1e771274d3a16c4e32358,0,a,11,1,0,social,K,L,C,a person kneeling with arms facing right
67b1e771274d3a16c4e32358,0,a,12,4,8,social,L,F,B,sad boi
67b1e771274d3a16c4e32358,0,a,13,2,1,social,F,A,A,a person walking towards left carrying a square bag
67b1e771274d3a16c4e32358,0,a,14,1,2,social,A,D,A,priest facing left
67b1e771274d3a16c4e32358,0,a,15,3,1,social,D,B,A,mouse facing left
67b1e771274d3a16c4e32358,0,a,16,1,16,social,B,E,B,crazy hat
67b1e771274d3a16c4e32358,0,a,17,1,1,social,E,C,A,Italian guy
67b1e771274d3a16c4e32358,0,a,18,2,16,social,C,D,A,priest with hands facing left
67b1e771274d3a16c4e32358,0,a,19,2,8,refer,D,H,B,innocent guy
67b1e771274d3a16c4e32358,0,a,20,2,4,refer,H,I,C,yoga
67b1e771274d3a16c4e32358,0,a,21,3,0,social,I,A,A,thriller
67b1e771274d3a16c4e32358,0,a,22,1,4,refer,A,K,C,a person with arms facing right
67b1e771274d3a16c4e32358,0,a,23,3,2,refer,K,C,A,italian guy
67b1e771274d3a16c4e32358,0,a,24,3,16,social,C,F,B,sad boi
67b1e771274d3a16c4e32358,0,a,25,4,4,refer,F,A,A,triller
67b1e771274d3a16c4e32358,0,a,26,3,8,refer,A,E,B,crazy hat guy
67b1e771274d3a16c4e32358,0,a,27,1,16,refer,E,D,A,priest
67b1e771274d3a16c4e32358,0,a,28,3,16,refer,D,I,C,dance with one leg raised
67b1e771274d3a16c4e32358,0,a,29,3,4,social,I,C,A,italian
67b1e771274d3a16c4e32358,0,a,30,0,2,refer,C,E,B,crazy hat guy
67b1e771274d3a16c4e32358,0,a,31,4,8,refer,E,D,A,priest facing left
67b1e771274d3a16c4e32358,0,a,32,4,0,social,D,B,A,mouse head
67b1e771274d3a16c4e32358,0,a,33,4,1,social,B,A,A,triller
67b1e771274d3a16c4e32358,0,a,34,2,2,refer,A,L,C,praying person
67b1e771274d3a16c4e32358,0,a,35,2,0,social,L,G,B,horse
67b1e771274d3a16c4e32358,0,a,36,2,1,refer,G,F,B,sad boy
67b1e771274d3a16c4e32358,0,a,37,1,2,refer,F,I,C,yoga
67b1e771274d3a16c4e32358,0,a,38,0,1,refer,I,H,B,innocent
67b1e771274d3a16c4e32358,0,a,39,3,4,refer,H,C,A,Italian with hands raised
67b1e771274d3a16c4e32358,0,a,40,3,8,social,C,D,A,priest
67b1e771274d3a16c4e32358,0,a,41,1,1,refer,D,G,B,horse
67b1e771274d3a16c4e32358,0,a,42,3,2,social,G,L,C,kneeling person with hands to the right
67b1e771274d3a16c4e32358,0,a,43,2,16,refer,L,E,B,crazy hat
67b1e771274d3a16c4e32358,0,a,44,3,0,refer,E,B,A,mouse with a square on the head
67b1e771274d3a16c4e32358,0,a,45,2,4,social,B,K,C,a person kneeling with hands stretching to the right
67b1e771274d3a16c4e32358,0,a,46,3,1,refer,K,C,A,Italian singer
67b1e771274d3a16c4e32358,0,a,47,0,16,refer,C,A,A,triller
67b1e771274d3a16c4e32358,0,a,48,4,2,refer,A,D,A,priest
67b1e771274d3a16c4e32358,0,a,49,4,1,refer,D,I,C,yoga dance
67b1e771274d3a16c4e32358,0,a,50,4,16,social,I,F,B,Innocent
67b1e771274d3a16c4e32358,0,a,51,4,4,social,F,G,B,horse galloping
67b1e771274d3a16c4e32358,0,a,52,4,16,refer,G,K,C,praying person with hands to the right
