subject_id,item_id,counterbalance,condition,goal,audience,audience_group,tangram,shared,response.earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,either refer,refer,either,blue,D,shared,later
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one refer,refer,one,blue,D,shared,earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,red,C,unique,earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,either refer,refer,either,blue,H,shared,later
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one refer,refer,one,red,H,shared,later
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,blue,C,unique,earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,blue,B,unique,later
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,red,D,shared,earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,red,L,unique,earlier
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one refer,refer,one,blue,H,shared,later
9cab8a31-9efd-4f6c-9fb0-90a1f2bf305d,0,b,one social,social,one,blue,L,unique,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,C,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,A,unique,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,L,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,H,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,D,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,L,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,H,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,C,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,B,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,A,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,C,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,C,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,C,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,H,unique,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,A,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,H,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,H,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,D,unique,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,D,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,C,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,B,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,A,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,A,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,red,D,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,A,unique,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,L,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,H,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,D,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,D,unique,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,L,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one social,social,one,blue,B,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,red,B,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,B,shared,later
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,one refer,refer,one,blue,B,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,blue,L,shared,earlier
bbb59624-8846-426f-b3bc-4a03e84de1e7,0,a,either refer,refer,either,red,L,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,L,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,D,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,L,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,B,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,B,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,H,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,A,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,A,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,D,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,A,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,H,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,H,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,H,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,L,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,A,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,A,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,L,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,L,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,C,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,C,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,B,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,D,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,D,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,red,H,unique,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,D,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,B,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one social,social,one,blue,L,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,blue,C,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,C,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,H,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,A,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,either refer,refer,either,red,C,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,C,shared,later
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,B,shared,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,blue,D,unique,earlier
17cf5980-6ad9-4f57-852d-5f6a598996a6,0,a,one refer,refer,one,red,B,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,B,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,C,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,D,shared,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,B,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,H,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,B,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,B,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,H,shared,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,L,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,D,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,H,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,D,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,L,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,C,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,B,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,C,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,H,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,L,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,C,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,L,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,D,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,L,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,L,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,red,B,unique,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,red,A,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,red,H,shared,earlier
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,C,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,D,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one social,social,one,blue,C,unique,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,either refer,refer,either,blue,D,shared,later
5f69ae9a-9814-4c09-9812-9a4d0aebbf11,0,b,one refer,refer,one,blue,H,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,A,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,H,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,B,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,D,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,B,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,H,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,B,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,B,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,D,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,A,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,D,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,D,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,A,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,D,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,H,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,C,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,H,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,H,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,blue,A,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,H,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,A,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,red,L,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one refer,refer,one,blue,D,unique,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,either refer,refer,either,red,A,unique,earlier
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,red,B,shared,later
37be78a6-3ed7-4dcc-a6f7-45c85498d512,0,a,one social,social,one,blue,B,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,L,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,H,shared,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,C,unique,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,C,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,B,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,L,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,B,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,H,shared,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,C,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,C,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,H,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,B,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,L,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,B,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,B,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,H,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,L,unique,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,C,unique,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,L,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,H,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,red,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,red,H,shared,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,A,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one refer,refer,one,blue,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,blue,D,shared,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,C,unique,earlier
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,one social,social,one,red,L,unique,later
9f48b8a0-3674-4ec4-a539-624191d47374,0,b,either refer,refer,either,blue,B,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,blue,A,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,B,shared,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,C,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,red,A,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,blue,L,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,blue,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,red,D,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,red,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,C,shared,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,blue,A,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,red,L,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,D,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,L,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,blue,B,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,blue,D,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,blue,D,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,red,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,red,C,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,red,L,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,D,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,blue,B,shared,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,red,A,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,red,A,unique,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,blue,C,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,blue,H,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,A,unique,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,L,shared,earlier
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one social,social,one,blue,B,shared,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,either refer,refer,either,red,B,shared,later
710bfdba-f9bc-4b4f-b405-dfad92ad37d8,0,a,one refer,refer,one,red,B,shared,later
